chunk_id,document_id,website_id,version,page_id,page_type,chunk_index,text,source_path
W024_V09_P01_C2,W024_V09_P01,W024,V09,P01,overview,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 57 minutes. For amenity access, the requester follows the site-specific verification route associated with reference HOS-02-851-09-01-99137.",/overview/HOS-02-851/v9/
W024_V09_P02_C1,W024_V09_P02,W024,V09,P02,pricing,1,Reference HOS-02-851-09-02-99450 governs the pricing and commercial terms for Nimbus Hospitality West. The package workflow supports cancellation and records service information under the West operating profile. Version 9 specifies a threshold of 66 units and a listed service value of 354 units.,/pricing/HOS-02-851/v9/
W024_V09_P02_C2,W024_V09_P02,W024,V09,P02,pricing,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 189 minutes. For cancellation, the requester follows the site-specific verification route associated with reference HOS-02-851-09-02-99450.",/pricing/HOS-02-851/v9/
W024_V09_P03_C1,W024_V09_P03,W024,V09,P03,policy,1,Reference HOS-02-851-09-03-99763 governs the operating policy for Nimbus Hospitality West. The service workflow supports cancellation and records package information under the West operating profile. Version 9 specifies a threshold of 63 units and a listed service value of 246 units.,/policy/HOS-02-851/v9/
W024_V09_P03_C2,W024_V09_P03,W024,V09,P03,policy,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 140 minutes. For checkout, the requester follows the site-specific verification route associated with reference HOS-02-851-09-03-99763.",/policy/HOS-02-851/v9/
W024_V09_P04_C1,W024_V09_P04,W024,V09,P04,support,1,Reference HOS-02-851-09-04-00076 governs the support procedure for Nimbus Hospitality West. The room workflow supports cancellation and records guest information under the West operating profile. Version 9 specifies a threshold of 60 units and a listed service value of 138 units.,/support/HOS-02-851/v9/
W024_V09_P04_C2,W024_V09_P04,W024,V09,P04,support,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 91 minutes. For check-in, the requester follows the site-specific verification route associated with reference HOS-02-851-09-04-00076.",/support/HOS-02-851/v9/
W024_V09_P05_C1,W024_V09_P05,W024,V09,P05,faq,1,Reference HOS-02-851-09-05-00389 governs the frequently asked questions for Nimbus Hospitality West. The reservation workflow supports cancellation and records reservation information under the West operating profile. Version 9 specifies a threshold of 57 units and a listed service value of 451 units.,/faq/HOS-02-851/v9/
W024_V09_P05_C2,W024_V09_P05,W024,V09,P05,faq,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 42 minutes. For upgrade, the requester follows the site-specific verification route associated with reference HOS-02-851-09-05-00389.",/faq/HOS-02-851/v9/
W024_V09_P06_C1,W024_V09_P06,W024,V09,P06,requirements,1,Reference HOS-02-851-09-06-00702 governs the eligibility and requirements for Nimbus Hospitality West. The guest workflow supports checkout and records service information under the West operating profile. Version 9 specifies a threshold of 54 units and a listed service value of 343 units.,/requirements/HOS-02-851/v9/
W024_V09_P06_C2,W024_V09_P06,W024,V09,P06,requirements,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 174 minutes. For amenity access, the requester follows the site-specific verification route associated with reference HOS-02-851-09-06-00702.",/requirements/HOS-02-851/v9/
W024_V09_P07_C1,W024_V09_P07,W024,V09,P07,schedule,1,Reference HOS-02-851-09-07-01015 governs the timing and scheduling for Nimbus Hospitality West. The facility workflow supports checkout and records package information under the West operating profile. Version 9 specifies a threshold of 51 units and a listed service value of 235 units.,/schedule/HOS-02-851/v9/
W024_V09_P07_C2,W024_V09_P07,W024,V09,P07,schedule,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 125 minutes. For cancellation, the requester follows the site-specific verification route associated with reference HOS-02-851-09-07-01015.",/schedule/HOS-02-851/v9/
W024_V09_P08_C1,W024_V09_P08,W024,V09,P08,security,1,Reference HOS-02-851-09-08-01328 governs the security and access for Nimbus Hospitality West. The package workflow supports checkout and records guest information under the West operating profile. Version 9 specifies a threshold of 48 units and a listed service value of 127 units.,/security/HOS-02-851/v9/
W024_V09_P08_C2,W024_V09_P08,W024,V09,P08,security,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 76 minutes. For checkout, the requester follows the site-specific verification route associated with reference HOS-02-851-09-08-01328.",/security/HOS-02-851/v9/
W024_V09_P09_C1,W024_V09_P09,W024,V09,P09,services,1,Reference HOS-02-851-09-09-01641 governs the available services for Nimbus Hospitality West. The service workflow supports check-in and records reservation information under the West operating profile. Version 9 specifies a threshold of 45 units and a listed service value of 440 units.,/services/HOS-02-851/v9/
W024_V09_P09_C2,W024_V09_P09,W024,V09,P09,services,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 27 minutes. For check-in, the requester follows the site-specific verification route associated with reference HOS-02-851-09-09-01641.",/services/HOS-02-851/v9/
W024_V09_P10_C1,W024_V09_P10,W024,V09,P10,contact,1,Reference HOS-02-851-09-10-01954 governs the contact information for Nimbus Hospitality West. The room workflow supports check-in and records service information under the West operating profile. Version 9 specifies a threshold of 42 units and a listed service value of 332 units.,/contact/HOS-02-851/v9/
W024_V09_P10_C2,W024_V09_P10,W024,V09,P10,contact,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 159 minutes. For upgrade, the requester follows the site-specific verification route associated with reference HOS-02-851-09-10-01954.",/contact/HOS-02-851/v9/
W024_V10_P01_C1,W024_V10_P01,W024,V10,P01,overview,1,Reference HOS-02-851-10-01-00146 governs the service overview for Nimbus Hospitality West. The package workflow supports cancellation and records facility information under the West operating profile. Version 10 specifies a threshold of 51 units and a listed service value of 208 units.,/overview/HOS-02-851/v10/
W024_V10_P01_C2,W024_V10_P01,W024,V10,P01,overview,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 161 minutes. For check-in, the requester follows the site-specific verification route associated with reference HOS-02-851-10-01-00146.",/overview/HOS-02-851/v10/
W024_V10_P02_C1,W024_V10_P02,W024,V10,P02,pricing,1,Reference HOS-02-851-10-02-00459 governs the pricing and commercial terms for Nimbus Hospitality West. The service workflow supports cancellation and records reservation information under the West operating profile. Version 10 specifies a threshold of 48 units and a listed service value of 100 units.,/pricing/HOS-02-851/v10/
W024_V10_P02_C2,W024_V10_P02,W024,V10,P02,pricing,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 112 minutes. For upgrade, the requester follows the site-specific verification route associated with reference HOS-02-851-10-02-00459.",/pricing/HOS-02-851/v10/
W024_V10_P03_C1,W024_V10_P03,W024,V10,P03,policy,1,Reference HOS-02-851-10-03-00772 governs the operating policy for Nimbus Hospitality West. The room workflow supports checkout and records room information under the West operating profile. Version 10 specifies a threshold of 45 units and a listed service value of 413 units.,/policy/HOS-02-851/v10/
W024_V10_P03_C2,W024_V10_P03,W024,V10,P03,policy,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 63 minutes. For upgrade, the requester follows the site-specific verification route associated with reference HOS-02-851-10-03-00772.",/policy/HOS-02-851/v10/
W024_V10_P04_C1,W024_V10_P04,W024,V10,P04,support,1,Reference HOS-02-851-10-04-01085 governs the support procedure for Nimbus Hospitality West. The reservation workflow supports checkout and records package information under the West operating profile. Version 10 specifies a threshold of 42 units and a listed service value of 305 units.,/support/HOS-02-851/v10/
W024_V10_P04_C2,W024_V10_P04,W024,V10,P04,support,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 195 minutes. For amenity access, the requester follows the site-specific verification route associated with reference HOS-02-851-10-04-01085.",/support/HOS-02-851/v10/
W024_V10_P05_C1,W024_V10_P05,W024,V10,P05,faq,1,Reference HOS-02-851-10-05-01398 governs the frequently asked questions for Nimbus Hospitality West. The guest workflow supports checkout and records guest information under the West operating profile. Version 10 specifies a threshold of 39 units and a listed service value of 197 units.,/faq/HOS-02-851/v10/
W024_V10_P05_C2,W024_V10_P05,W024,V10,P05,faq,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 146 minutes. For cancellation, the requester follows the site-specific verification route associated with reference HOS-02-851-10-05-01398.",/faq/HOS-02-851/v10/
W024_V10_P06_C1,W024_V10_P06,W024,V10,P06,requirements,1,Reference HOS-02-851-10-06-01711 governs the eligibility and requirements for Nimbus Hospitality West. The facility workflow supports check-in and records reservation information under the West operating profile. Version 10 specifies a threshold of 36 units and a listed service value of 89 units.,/requirements/HOS-02-851/v10/
W024_V10_P06_C2,W024_V10_P06,W024,V10,P06,requirements,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 97 minutes. For checkout, the requester follows the site-specific verification route associated with reference HOS-02-851-10-06-01711.",/requirements/HOS-02-851/v10/
W024_V10_P07_C1,W024_V10_P07,W024,V10,P07,schedule,1,Reference HOS-02-851-10-07-02024 governs the timing and scheduling for Nimbus Hospitality West. The package workflow supports check-in and records service information under the West operating profile. Version 10 specifies a threshold of 33 units and a listed service value of 402 units.,/schedule/HOS-02-851/v10/
